1000,0
1000,17
1000,34
1000,52
999,69
998,87
997,104
996,122
994,139
992,157
989,174
987,191
984,209
980,226
977,243
973,260
968,277
964,294
959,311
954,328
949,345
943,361
937,378
931,395
924,411
917,427
910,443
903,459
895,475
887,491
879,507
870,522
861,538
852,553
843,568
833,583
823,598
813,612
803,627
792,641
781,655
770,669
759,682
747,696
735,709
723,722
710,735
698,748
685,760
672,772
659,784
645,796
632,808
618,819
604,830
589,841
575,851
560,862
545,872
530,882
515,891
500,901
484,910
468,918
452,927
436,935
420,943
404,951
387,958
371,965
354,972
337,978
320,985
303,991
286,996
269,1001
251,1006
234,1011
216,1016
199,1020
181,1024
163,1027
145,1030
127,1033
109,1036
91,1038
73,1040
55,1042
37,1043
19,1044
0,1045
-17,1045
-35,1045
-53,1045
-72,1044
-90,1043
-108,1042
-126,1040
-145,1038
-163,1036
-181,1034
-199,1031
-217,1028
-235,1024
-253,1020
-271,1016
-289,1012
-307,1007
-324,1002
-342,997
-359,991
-377,985
-394,979
-411,972
-428,966
-445,958
-462,951
-479,943
-496,935
-512,927
-529,918
-545,909
-561,900
-577,890
-592,881
-608,871
-623,860
-639,850
-654,839
-668,828
-683,816
-698,804
-712,793
-726,780
-740,768
-753,755
-767,742
-780,729
-793,716
-806,702
-818,688
-831,674
-843,660
-854,645
-866,631
-877,616
-888,601
-899,585
-910,570
-920,554
-930,538
-939,522
-949,506
-958,490
-967,473
-975,456
-984,439
-992,422
-999,405
-1007,388
-1014,370
-1021,353
-1027,335
-1033,317
-1039,299
-1045,281
-1050,263
-1055,245
-1059,226
-1064,208
-1068,190
-1071,171
-1075,152
-1078,134
-1080,115
-1083,96
-1085,77
-1086,58
-1088,39
-1089,20
-1090,1
-1090,-17
-1090,-36
-1090,-55
-1089,-74
-1088,-93
-1087,-112
-1085,-131
-1083,-150
-1081,-169
-1078,-188
-1075,-207
-1072,-226
-1068,-244
-1064,-263
-1060,-282
-1055,-300
-1051,-319
-1045,-337
-1040,-356
-1034,-374
-1028,-392
-1021,-410
-1014,-428
-1007,-446
-1000,-464
-992,-481
-984,-499
-975,-516
-967,-533
-957,-550
-948,-567
-939,-584
-929,-600
-918,-617
-908,-633
-897,-649
-886,-665
-875,-681
-863,-696
-851,-711
-839,-726
-827,-741
-814,-756
-801,-770
-788,-785
-774,-799
-761,-812
-747,-826
-732,-839
-718,-852
-703,-865
-688,-878
-673,-890
-658,-902
-642,-914
-627,-925
-611,-936
-594,-947
-578,-958
-562,-968
-545,-978
-528,-988
-511,-998
-494,-1007
-476,-1016
-458,-1024
-441,-1033
-423,-1041
-405,-1048
-387,-1056
-368,-1063
-350,-1070
-331,-1076
-313,-1082
-294,-1088
-275,-1093
-256,-1099
-237,-1103
-218,-1108
-198,-1112
-179,-1116
-160,-1119
-140,-1122
-120,-1125
-101,-1127
-81,-1130
-61,-1131
-42,-1133
-22,-1134
-2,-1134
17,-1135
36,-1135
56,-1135
76,-1134
96,-1133
116,-1132
135,-1130
155,-1128
175,-1125
195,-1123
214,-1120
234,-1116
253,-1112
273,-1108
292,-1104
312,-1099
331,-1094
350,-1088
369,-1083
388,-1076
407,-1070
426,-1063
445,-1056
463,-1049
482,-1041
500,-1033
518,-1024
536,-1015
554,-1006
572,-997
589,-987
607,-977
624,-967
641,-956
658,-945
675,-934
691,-923
708,-911
724,-899
740,-886
755,-874
771,-861
786,-847
801,-834
816,-820
830,-806
845,-792
859,-777
872,-763
886,-748
899,-732
912,-717
925,-701
938,-685
950,-669
962,-653
974,-636
985,-619
996,-602
1007,-585
1017,-568
1027,-550
1037,-532
1047,-514
1056,-496
1065,-478
1074,-459
1082,-441
1090,-422
1098,-403
1105,-384
1112,-365
1119,-345
1125,-326
1131,-306
1137,-287
1142,-267
1147,-247
1152,-227
1156,-207
1160,-187
1164,-167
1167,-146
1170,-126
1172,-106
1175,-85
1176,-65
1178,-44
1179,-24
1180,0
1180,20
1180,41
1179,61
1179,82
1178,103
1176,123
1174,144
1172,164
1169,185
1167,205
1163,226
1160,246
1156,266
1151,287
1147,307
1142,327
1136,347
1130,367
1124,387
1118,406
1111,426
1104,445
1096,465
1089,484
1080,503
1072,522
1063,541
1054,560
1044,578
1035,597
1024,615
1014,633
1003,651
992,669
981,686
969,703
957,720
945,737
932,754
919,771
906,787
892,803
879,819
864,834
850,849
836,865
821,879
806,894
790,908
774,922
759,936
742,950
726,963
709,976
693,988
676,1001
658,1013
641,1024
623,1036
605,1047
587,1058
569,1068
550,1079
531,1089
513,1098
494,1107
474,1116
455,1125
435,1133
416,1141
396,1149
376,1156
356,1163
336,1169
315,1175
295,1181
274,1187
254,1192
233,1196
212,1201
191,1205
170,1208
149,1212
128,1215
107,1217
86,1219
64,1221
43,1223
22,1224
0,1225
-20,1225
-41,1225
-63,1224
-84,1224
-105,1222
-127,1221
-148,1219
-169,1217
-191,1214
-212,1211
-233,1208
-254,1204
-275,1200
-296,1195
-317,1190
-338,1185
-359,1179
-380,1173
-400,1167
-421,1160
-441,1153
-461,1146
-482,1138
-501,1130
-521,1122
-541,1113
-561,1104
-580,1094
-599,1084
-618,1074
-637,1064
-656,1053
-675,1041
-693,1030
-711,1018
-729,1006
-747,993
-764,981
-782,968
-799,954
-816,940
-832,926
-849,912
-865,898
-881,883
-896,868
-912,852
-927,836
-942,820
-956,804
-970,788
-984,771
-998,754
-1011,737
-1025,719
-1037,702
-1050,684
-1062,665
-1074,647
-1086,628
-1097,610
-1108,591
-1118,571
-1129,552
-1138,533
-1148,513
-1157,493
-1166,473
-1175,453
-1183,432
-1191,412
-1198,391
-1205,370
-1212,349
-1219,328
-1225,307
-1230,286
-1235,264
-1240,243
-1245,221
-1249,199
-1253,178
-1256,156
-1259,134
-1262,112
-1264,90
-1266,68
-1268,46
-1269,24
-1270,2
-1270,-20
-1270,-42
-1269,-64
-1269,-86
-1267,-108
-1266,-130
-1264,-153
-1261,-175
-1259,-197
-1256,-219
-1252,-241
-1248,-263
-1244,-285
-1239,-306
-1234,-328
-1229,-350
-1223,-371
-1217,-393
-1210,-414
-1203,-435
-1196,-456
-1188,-477
-1180,-498
-1172,-519
-1163,-539
-1154,-560
-1144,-580
-1134,-600
-1124,-620
-1114,-640
-1103,-660
-1091,-679
-1080,-698
-1068,-717
-1056,-736
-1043,-755
-1030,-773
-1017,-791
-1003,-809
-989,-827
-975,-844
-961,-861
-946,-878
-931,-895
-915,-912
-900,-928
-884,-944
-867,-959
-851,-975
-834,-990
-817,-1005
-799,-1019
-782,-1033
-764,-1047
-746,-1061
-728,-1074
-709,-1087
-690,-1100
-671,-1112
-652,-1124
-632,-1136
-613,-1147
-593,-1158
-573,-1169
-553,-1179
-532,-1189
-511,-1198
-491,-1207
-470,-1216
-449,-1225
-427,-1233
-406,-1241
-384,-1248
-363,-1255
-341,-1262
-319,-1268
-297,-1274
-275,-1279
-252,-1284
-230,-1289
-207,-1293
-185,-1297
-162,-1301
-140,-1304
-117,-1307
-94,-1309
-71,-1311
-48,-1313
-26,-1314
-3,-1315
19,-1315
42,-1315
65,-1314
88,-1314
111,-1312
134,-1311
157,-1309
180,-1306
203,-1303
225,-1300
248,-1296
271,-1292
294,-1288
316,-1283
339,-1278
361,-1272
383,-1266
405,-1260
428,-1253
449,-1246
471,-1238
493,-1230
515,-1222
536,-1213
557,-1204
579,-1195
600,-1185
620,-1175
641,-1164
661,-1153
682,-1142
702,-1130
722,-1118
741,-1106
761,-1093
780,-1080
799,-1067
818,-1053
837,-1039
855,-1025
873,-1010
891,-995
908,-979
926,-964
943,-948
959,-932
976,-915
992,-898
1008,-881
1024,-864
1039,-846
1054,-828
1069,-810
1083,-791
1097,-773
1111,-754
1124,-734
1137,-715
1150,-695
1162,-675
1174,-655
1186,-635
1198,-614
1209,-594
1219,-573
1229,-551
1239,-530
1249,-509
1258,-487
1267,-465
1275,-443
1283,-421
1291,-399
1298,-376
1305,-354
1311,-331
1318,-308
1323,-285
1329,-262
1333,-239
1338,-216
1342,-192
1346,-169
1349,-145
1352,-122
1354,-98
1356,-75
1358,-51
1359,-27
1360,0
1360,23
1360,47
1359,71
1358,94
1357,118
1355,142
1353,166
1350,189
1347,213
1344,236
1340,260
1336,283
1331,307
1326,330
1320,353
1315,376
1308,399
1302,422
1294,445
1287,468
1279,490
1271,513
1262,535
1253,557
1244,579
1234,601
1223,623
1213,644
1202,666
1190,687
1179,708
1167,728
1154,749
1141,769
1128,789
1115,809
1101,829
1086,848
1072,867
1057,886
1042,905
1026,923
1010,941
994,959
977,977
961,994
943,1011
926,1028
908,1044
890,1060
872,1076
853,1091
834,1106
815,1121
796,1136
776,1150
756,1164
736,1177
716,1190
695,1203
674,1215
653,1227
632,1239
610,1250
589,1261
567,1272
545,1282
522,1292
500,1301
477,1310
455,1319
432,1327
409,1335
385,1342
362,1349
339,1356
315,1362
291,1368
267,1373
244,1378
220,1383
195,1387
171,1390
147,1394
123,1397
98,1399
74,1401
50,1403
25,1404
1,1405
-23,1405
-47,1405
-72,1404
-96,1403
-121,1402
-145,1400
-170,1398
-194,1395
-219,1392
-243,1388
-267,1384
-292,1380
-316,1375
-340,1370
-364,1364
-388,1358
-411,1352
-435,1345
-459,1337
-482,1330
-505,1321
-529,1313
-552,1304
-575,1295
-597,1285
-620,1275
-642,1264
-664,1253
-686,1242
-708,1230
-730,1218
-751,1205
-772,1193
-793,1179
-814,1166
-835,1152
-855,1137
-875,1123
-895,1108
-914,1092
-933,1076
-952,1060
-971,1044
-990,1027
-1008,1010
-1026,993
-1043,975
-1060,957
-1077,939
-1094,920
-1110,901
-1126,882
-1142,862
-1157,843
-1172,823
-1186,802
-1201,782
-1215,761
-1228,740
-1241,719
-1254,697
-1267,675
-1279,653
-1290,631
-1301,609
-1312,586
-1323,563
-1333,540
-1343,517
-1352,494
-1361,470
-1369,447
-1377,423
-1385,399
-1392,375
-1399,351
-1406,326
-1412,302
-1417,277
-1422,253
-1427,228
-1431,203
-1435,178
-1438,153
-1441,128
-1444,103
-1446,78
-1448,52
-1449,27
-1450,2
-1450,-22
-1450,-48
-1449,-73
-1448,-98
-1447,-124
-1445,-149
-1442,-174
-1440,-199
-1436,-225
-1433,-250
-1429,-275
-1424,-300
-1419,-325
-1414,-350
-1408,-374
-1402,-399
-1395,-423
-1388,-448
-1380,-472
-1372,-496
-1364,-520
-1355,-544
-1346,-568
-1336,-592
-1326,-615
-1316,-638
-1305,-662
-1293,-684
-1282,-707
-1270,-730
-1257,-752
-1244,-774
-1231,-796
-1217,-818
-1203,-839
-1189,-860
-1174,-881
-1159,-902
-1143,-922
-1127,-942
-1111,-962
-1095,-982
-1078,-1001
-1060,-1020
-1043,-1039
-1025,-1057
-1007,-1075
-988,-1093
-969,-1110
-950,-1127
-930,-1144
-911,-1161
-891,-1177
-870,-1193
-849,-1208
-829,-1223
-807,-1238
-786,-1252
-764,-1266
-742,-1280
-720,-1293
-698,-1306
-675,-1318
-652,-1330
-629,-1342
-606,-1353
-582,-1364
-558,-1374
-535,-1384
-510,-1394
-486,-1403
-462,-1412
-437,-1420
-413,-1428
-388,-1435
-363,-1442
-338,-1449
-312,-1455
-287,-1461
-262,-1466
-236,-1471
-210,-1476
-185,-1479
-159,-1483
-133,-1486
-107,-1489
-81,-1491
-55,-1492
-29,-1494
-3,-1495
22,-1495
48,-1495
74,-1494
100,-1493
126,-1492
152,-1490
178,-1487
204,-1484
230,-1481
256,-1477
282,-1473
308,-1468
334,-1463
359,-1458
385,-1452
410,-1445
435,-1438
461,-1431
486,-1423
511,-1415
535,-1406
560,-1397
585,-1388
609,-1378
633,-1367
657,-1357
681,-1345
704,-1334
728,-1322
751,-1309
774,-1296
797,-1283
819,-1269
842,-1255
864,-1241
886,-1226
907,-1211
928,-1195
949,-1179
970,-1163
991,-1146
1011,-1129
1031,-1111
1050,-1094
1070,-1076
1089,-1057
1107,-1038
1126,-1019
1144,-1000
1161,-980
1178,-960
1195,-939
1212,-919
1228,-898
1244,-876
1260,-855
1275,-833
1290,-811
1304,-788
1318,-766
1332,-743
1345,-720
1358,-697
1370,-673
1382,-649
1394,-625
1405,-601
1416,-576
1426,-552
1436,-527
1445,-502
1454,-477
1463,-452
1471,-426
1479,-401
1486,-375
1493,-349
1499,-323
1505,-297
1511,-271
1516,-244
1520,-218
1524,-191
1528,-165
1531,-138
1534,-112
1536,-85
1538,-58
1539,-31
5500,5000
5500,5008
5500,5017
5500,5026
5500,5035
5500,5043
5500,5052
5499,5061
5499,5070
5498,5078
5497,5087
5496,5096
5494,5105
5493,5113
5491,5122
5490,5131
5488,5139
5486,5148
5484,5157
5481,5165
5479,5174
5476,5182
5473,5191
5470,5199
5467,5208
5464,5216
5461,5224
5457,5233
5453,5241
5450,5249
5446,5257
5441,5265
5437,5273
5433,5281
5428,5288
5424,5296
5419,5304
5414,5311
5409,5319
5403,5326
5398,5334
5392,5341
5387,5348
5381,5355
5375,5362
5369,5369
5363,5376
5357,5382
5350,5389
5344,5395
5337,5402
5330,5408
5324,5414
5317,5420
5309,5426
5302,5431
5295,5437
5288,5443
5280,5448
5272,5453
5265,5458
5257,5463
5249,5468
5241,5473
5233,5478
5225,5482
5217,5486
5208,5490
5200,5494
5191,5498
5183,5502
5174,5506
5165,5509
5157,5512
5148,5516
5139,5519
5130,5521
5121,5524
5112,5527
5103,5529
5094,5531
5084,5533
5075,5535
5066,5537
5057,5538
5047,5540
5038,5541
5028,5542
5019,5543
5009,5544
5000,5545
4990,5545
4981,5545
4971,5545
4962,5545
4952,5545
4943,5545
4933,5544
4924,5543
4914,5542
4904,5541
4895,5540
4885,5539
4876,5537
4866,5535
4857,5533
4848,5531
4838,5529
4829,5527
4819,5524
4810,5521
4801,5518
4792,5515
4783,5512
4773,5509
4764,5505
4755,5501
4746,5497
4738,5493
4729,5489
4720,5485
4711,5480
4703,5476
4694,5471
4686,5466
4677,5461
4669,5455
4661,5450
4653,5444
4645,5439
4637,5433
4629,5427
4621,5421
4614,5414
4606,5408
4599,5401
4591,5395
4584,5388
4577,5381
4570,5374
4563,5366
4557,5359
4550,5352
4544,5344
4537,5336
4531,5328
4525,5321
4519,5312
4513,5304
4507,5296
4502,5288
4497,5279
4491,5271
4486,5262
4481,5253
4476,5244
4472,5235
4467,5226
4463,5217
4459,5208
4455,5199
4451,5189
4447,5180
4444,5170
4440,5161
4437,5151
4434,5141
4431,5132
4428,5122
4426,5112
4424,5102
4421,5092
4419,5082
4417,5072
4416,5062
4414,5052
4413,5041
4412,5031
4411,5021
4410,5011
4409,5000
4409,4990
4409,4980
4409,4969
4409,4959
4409,4949
4410,4938
4410,4928
4411,4918
4412,4907
4413,4897
4415,4887
4416,4877
4418,4866
4420,4856
4422,4846
4424,4836
4427,4826
4429,4815
4432,4805
4435,4795
4439,4785
4442,4775
4445,4765
4449,4756
4453,4746
4457,4736
4461,4727
4466,4717
4470,4707
4475,4698
4480,4689
4485,4679
4490,4670
4496,4661
4501,4652
4507,4643
4513,4634
4519,4625
4525,4617
4531,4608
4538,4600
4545,4592
4551,4583
4558,4575
4566,4567
4573,4559
4580,4552
4588,4544
4595,4537
4603,4529
4611,4522
4619,4515
4627,4508
4636,4501
4644,4494
4653,4488
4662,4481
4670,4475
4679,4469
4688,4463
4698,4457
4707,4452
4716,4446
4726,4441
4735,4436
4745,4431
4755,4426
4764,4421
4774,4417
4784,4413
4795,4409
4805,4405
4815,4401
4825,4397
4836,4394
4846,4390
4857,4387
4867,4385
4878,4382
4889,4379
4899,4377
4910,4375
4921,4373
4932,4371
4943,4370
4954,4368
4965,4367
4976,4366
4987,4365
4998,4364
5009,4364
5020,4364
5031,4364
5042,4364
5054,4364
5065,4365
5076,4366
5087,4366
5098,4368
5109,4369
5120,4370
5131,4372
5142,4374
5153,4376
5164,4378
5175,4381
5186,4384
5197,4387
5208,4390
5219,4393
5229,4396
5240,4400
5251,4404
5261,4408
5272,4412
5282,4416
5292,4421
5303,4426
5313,4431
5323,4436
5333,4441
5343,4446
5353,4452
5363,4458
5372,4464
5382,4470
5391,4477
5401,4483
5410,4490
5419,4497
5428,4504
5437,4511
5446,4518
5455,4526
5463,4533
5472,4541
5480,4549
5488,4557
5496,4565
5504,4574
5512,4582
5519,4591
5527,4600
5534,4609
5541,4618
5548,4627
5555,4637
5562,4646
5568,4656
5574,4665
5581,4675
5587,4685
5593,4695
5598,4705
5604,4716
5609,4726
5614,4736
5619,4747
5624,4758
5628,4768
5633,4779
5637,4790
5641,4801
5645,4812
5649,4823
5652,4835
5655,4846
5658,4857
5661,4869
5664,4880
5666,4892
5669,4903
5671,4915
5673,4927
5674,4938
5676,4950
5677,4962
5678,4974
5679,4986
5680,5000
5680,5011
5680,5023
5680,5035
5680,5047
5679,5059
5679,5071
5678,5083
5677,5095
5676,5107
5674,5118
5672,5130
5671,5142
5668,5154
5666,5166
5664,5177
5661,5189
5658,5201
5655,5212
5651,5224
5648,5235
5644,5247
5640,5258
5636,5270
5632,5281
5627,5292
5622,5303
5617,5314
5612,5325
5607,5336
5601,5347
5596,5358
5590,5368
5584,5379
5577,5389
5571,5399
5564,5410
5557,5420
5550,5430
5543,5440
5536,5449
5528,5459
5521,5468
5513,5478
5505,5487
5496,5496
5488,5505
5480,5514
5471,5522
5462,5531
5453,5539
5444,5548
5434,5556
5425,5564
5415,5571
5406,5579
5396,5586
5386,5594
5376,5601
5365,5607
5355,5614
5344,5621
5334,5627
5323,5633
5312,5639
5301,5645
5290,5651
5279,5656
5267,5661
5256,5666
5244,5671
5233,5676
5221,5680
5209,5685
5198,5689
5186,5692
5174,5696
5162,5699
5149,5703
5137,5706
5125,5708
5113,5711
5100,5713
5088,5716
5076,5717
5063,5719
5050,5721
5038,5722
5025,5723
5013,5724
5000,5725
4987,5725
4975,5725
4962,5725
4949,5725
4937,5724
4924,5724
4911,5723
4899,5721
4886,5720
4873,5719
4861,5717
4848,5715
4836,5712
4823,5710
4811,5707
4798,5704
4786,5701
4773,5698
4761,5694
4749,5690
4737,5686
4724,5682
4712,5678
4700,5673
4688,5668
4677,5663
4665,5658
4653,5652
4642,5647
4630,5641
4619,5635
4608,5628
4596,5622
4585,5615
4574,5608
4563,5601
4553,5594
4542,5586
4532,5579
4521,5571
4511,5563
4501,5554
4491,5546
4481,5537
4472,5529
4462,5520
4453,5511
4443,5501
4434,5492
4426,5482
4417,5473
4408,5463
4400,5453
4392,5442
4384,5432
4376,5421
4368,5411
4361,5400
4353,5389
4346,5378
4339,5367
4332,5355
4326,5344
4320,5332
4313,5321
4307,5309
4302,5297
4296,5285
4291,5273
4286,5260
4281,5248
4276,5236
4272,5223
4267,5211
4263,5198
4259,5185
4256,5172
4252,5159
4249,5146
4246,5133
4244,5120
4241,5107
4239,5094
4237,5081
4235,5068
4233,5054
4232,5041
4231,5028
4230,5014
4229,5001
4229,4987
4229,4974
4229,4960
4229,4947
4230,4933
4231,4920
4232,4907
4233,4893
4234,4880
4236,4866
4238,4853
4240,4839
4243,4826
4245,4813
4248,4800
4251,4786
4255,4773
4258,4760
4262,4747
4266,4734
4270,4721
4275,4708
4280,4695
4285,4683
4290,4670
4295,4658
4301,4645
4307,4633
4313,4620
4319,4608
4325,4596
4332,4584
4339,4572
4346,4561
4354,4549
4361,4538
4369,4526
4377,4515
4385,4504
4393,4493
4402,4482
4411,4471
4420,4461
4429,4450
4438,4440
4447,4430
4457,4420
4467,4411
4477,4401
4487,4392
4498,4382
4508,4373
4519,4364
4530,4356
4541,4347
4552,4339
4563,4331
4575,4323
4586,4315
4598,4308
4610,4300
4622,4293
4634,4286
4646,4279
4659,4273
4671,4267
4684,4261
4697,4255
4710,4249
4722,4244
4736,4238
4749,4233
4762,4229
4775,4224
4789,4220
4802,4216
4816,4212
4829,4209
4843,4205
4857,4202
4871,4199
4885,4197
4899,4194
4913,4192
4927,4190
4941,4189
4955,4187
4969,4186
4983,4185
4998,4184
5012,4184
5026,4184
5040,4184
5055,4184
5069,4185
5083,4186
5097,4187
5111,4188
5126,4190
5140,4192
5154,4194
5168,4196
5182,4199
5196,4201
5210,4204
5224,4208
5238,4211
5252,4215
5266,4219
5280,4224
5293,4228
5307,4233
5320,4238
5334,4243
5347,4249
5361,4254
5374,4260
5387,4267
5400,4273
5413,4280
5425,4286
5438,4294
5451,4301
5463,4308
5475,4316
5487,4324
5499,4332
5511,4341
5523,4350
5534,4358
5546,4367
5557,4377
5568,4386
5579,4396
5590,4406
5601,4416
5611,4426
5621,4436
5632,4447
5641,4458
5651,4469
5661,4480
5670,4491
5679,4503
5688,4514
5697,4526
5706,4538
5714,4550
5722,4562
5730,4575
5738,4587
5745,4600
5753,4613
5760,4626
5767,4639
5773,4652
5780,4666
5786,4679
5792,4693
5797,4706
5803,4720
5808,4734
5813,4748
5818,4762
5822,4776
5827,4791
5831,4805
5834,4819
5838,4834
5841,4848
5844,4863
5847,4878
5849,4893
5852,4907
5854,4922
5855,4937
5857,4952
5858,4967
5859,4982
5860,5000
5860,5015
5860,5030
5860,5045
5859,5060
5859,5075
5858,5090
5857,5105
5855,5120
5853,5135
5851,5150
5849,5165
5847,5179
5844,5194
5841,5209
5837,5224
5834,5239
5830,5253
5826,5268
5822,5282
5817,5297
5812,5311
5807,5326
5802,5340
5796,5354
5790,5368
5784,5382
5778,5396
5771,5410
5764,5423
5757,5437
5750,5450
5743,5464
5735,5477
5727,5490
5718,5503
5710,5515
5701,5528
5692,5540
5683,5553
5674,5565
5664,5577
5654,5589
5644,5600
5634,5612
5624,5623
5613,5634
5602,5645
5591,5656
5580,5667
5569,5677
5557,5687
5545,5697
5533,5707
5521,5717
5509,5726
5496,5735
5484,5744
5471,5753
5458,5762
5445,5770
5432,5778
5418,5786
5405,5794
5391,5801
5377,5808
5363,5815
5349,5822
5335,5828
5321,5834
5306,5840
5292,5846
5277,5851
5262,5857
5247,5862
5232,5866
5217,5871
5202,5875
5187,5879
5172,5882
5156,5886
5141,5889
5126,5892
5110,5894
5094,5896
5079,5899
5063,5900
5047,5902
5032,5903
5016,5904
5000,5905
4984,5905
4969,5905
4953,5905
4937,5904
4921,5904
4905,5903
4890,5901
4874,5900
4858,5898
4842,5896
4827,5893
4811,5891
4795,5888
4780,5885
4764,5881
4749,5877
4733,5873
4718,5869
4703,5864
4687,5860
4672,5855
4657,5849
4642,5844
4627,5838
4613,5831
4598,5825
4583,5818
4569,5811
4555,5804
4540,5797
4526,5789
4512,5781
4498,5773
4485,5764
4471,5756
4458,5747
4445,5738
4431,5728
4419,5719
4406,5709
4393,5699
4381,5688
4368,5678
4356,5667
4344,5656
4333,5645
4321,5634
4310,5622
4299,5610
4288,5598
4277,5586
4267,5574
4256,5561
4246,5548
4236,5535
4227,5522
4217,5509
4208,5495
4199,5482
4190,5468
4182,5454
4174,5440
4166,5426
4158,5411
4150,5397
4143,5382
4136,5367
4129,5352
4123,5337
4117,5322
4111,5307
4105,5292
4100,5276
4094,5260
4089,5245
4085,5229
4080,5213
4076,5197
4073,5181
4069,5165
4066,5149
4063,5133
4060,5116
4058,5100
4056,5084
4054,5067
4052,5051
4051,5034
4050,5018
4049,5001
4049,4984
4049,4968
4049,4951
4050,4935
4050,4918
4052,4901
4053,4885
4055,4868
4056,4852
4059,4835
4061,4819
4064,4802
4067,4786
4071,4770
4074,4753
4078,4737
4082,4721
4087,4705
4092,4689
4097,4673
4102,4657
4108,4641
4114,4625
4120,4610
4126,4594
4133,4579
4140,4564
4147,4548
4155,4533
4163,4519
4171,4504
4179,4489
4188,4475
4197,4460
4206,4446
4215,4432
4225,4418
4235,4404
4245,4391
4255,4377
4266,4364
4277,4351
4288,4338
4299,4326
4310,4313
4322,4301
4334,4289
4346,4277
4359,4265
4371,4254
4384,4243
4397,4232
4410,4221
4424,4210
4437,4200
4451,4190
4465,4180
4479,4170
4493,4161
4508,4152
4522,4143
4537,4134
4552,4126
4567,4118
4582,4110
4598,4102
4613,4095
4629,4088
4645,4081
4661,4075
4677,4068
4693,4062
4709,4057
4725,4051
4742,4046
4758,4041
4775,4037
4792,4033
4808,4029
4825,4025
4842,4022
4859,4018
4876,4016
4894,4013
4911,4011
4928,4009
4945,4007
4962,4006
4980,4005
4997,4004
5014,4004
5032,4004
5049,4004
5067,4005
5084,4006
5101,4007
5119,4008
5136,4010
5153,4012
5171,4014
5188,4017
5205,4020
5222,4023
5239,4027
5257,4030
5274,4035
5290,4039
5307,4044
5324,4049
5341,4054
5357,4060
5374,4066
5390,4072
5407,4078
5423,4085
5439,4092
5455,4100
5471,4107
5487,4115
5502,4123
5518,4132
5533,4141
5548,4150
5563,4159
5578,4169
5593,4178
5607,4188
5622,4199
5636,4209
5650,4220
5664,4231
5677,4243
5691,4254
5704,4266
5717,4278
5730,4290
5742,4303
5755,4316
5767,4328
5779,4342
5791,4355
5802,4369
5814,4382
5825,4396
5835,4411
5846,4425
5856,4440
5866,4454
5876,4469
5886,4484
5895,4500
5904,4515
5913,4531
5921,4547
5930,4563
5937,4579
5945,4595
5953,4611
5960,4628
5966,4644
5973,4661
5979,4678
5985,4695
5991,4712
5996,4729
6001,4747
6006,4764
6010,4781
6015,4799
6018,4817
6022,4834
6025,4852
6028,4870
6031,4888
6033,4906
6035,4924
6037,4942
6038,4960
6039,4978


